,CC0101EN,CL0101EN,ML0120ENv3,BD0211EN,DS0101EN,ST0101EN,DS0301EN,DS0105EN,BD0141EN,CO0201EN,CB0103EN,DV0101EN,DS0103EN,BD0123EN,BC0101EN,TA0105EN,ML0151EN,BD0101EN,BD0111EN,BC0201EN,ML0122ENv1,BD0131EN,BD0121EN,PY0101EN,BD0145EN,ML0101EN,CO0301EN,ML0101ENv3,DB0151EN,CO0101EN,RP0101EN,SC0101EN,PA0101EN,LB0101ENv1,ML0103EN,CC0150EN,DS0110EN,DA0101EN,ML0122EN,ML0115EN,ML0111EN,ML0109EN,BD0223EN,BC0202EN,CC0103EN,COM001EN,DB0101EN,CNSC02EN,DV0151EN,RP0105EN,LB0109ENv1,SC0105EN,RP0103,WA0101EN,RAVSCTEST1,RP0151EN,CO0401EN,SC0103EN,LB0111EN,DS0132EN,CB0105ENv1,CC0201EN,ML0120ENv2,BD0143EN,LB0105ENv1,ML0201EN,BD0115EN,BD0221EN,ML0120EN,BD0137EN,DAI101EN,RP0103EN,BD0212EN,BD0135EN,CC0250EN,TA0105,DS0321EN,BD0133EN,LB0107ENv1,ML0122ENv3,SECM03EN,TMP0105EN,BD0151EN,PA0109EN,DJ0101EN,CP0101EN,CB0101EN,EE0101EN,CC0210EN,AI0111EN,DW0101EN,HCC105EN,LB0103ENv1,SW0101EN,DS0201EN,HCC104EN,SW0201EN,TA0106EN,DE0205EN,IT0101EN,OS0101EN,BD0153EN,WA0103EN,DP0101EN,TMP0106,CB0201EN,GPXX0T0FEN,DB0111EN,PHPM002EN,TMP107,DA0201EN,ST0201EN,DX0106EN,CC0271EN,DX0107EN,BENTEST4,PA0107EN,PA0103EN,DA0151EN,ST0301EN,TMP0101EN,DB0113EN,DX0108EN,DS0107,DB0115EN,GPXX0QR3EN
DW0101EN,0.2567109138992651,0.20359848879111442,0.09479324990625355,0.033759774853951666,0.2673198572480705,0.22761777330275387,0.13822157236486132,0.13021184162752156,0.1117853043105708,0.12800416281558386,0.12514462614294578,0.2170913965386121,0.13822157236486132,0.11829812197672615,0.22761777330275387,0.11575457175632074,0.13033925462352783,0.3015089429001976,0.13384940712804333,0.12386968845438034,0.10044484721667923,0.1117853043105708,0.12327565085152863,0.20359848879111442,0.1117853043105708,0.28827519619253233,0.12514462614294578,0.19453986271046392,0.11709748928491448,0.23638069818775975,0.2439548860575435,0.22761777330275387,0.23638069818775975,0.1954479145102613,0.14655283967365598,0.10926039724050948,0.1116042730154107,0.22761777330275387,0.12051705724957334,0.12051705724957334,0.13033925462352783,0.12051705724957334,0.03052653703516361,0.02646186523935749,0.13384192277191037,0.026280829560806275,0.2439548860575435,0.03234823807156311,0.10786263228935383,0.12193027303332671,0.0951024225633045,0.11575457175632074,0.09399178119553579,0.2170913965386121,0.0,0.11709748928491448,0.09981794543156933,0.12127289302180008,0.11925691693371776,0.1060864156090732,0.09962413892364448,0.13735752199540732,0.08926076394946203,0.1117853043105708,0.10264525290974785,0.15120502054536675,0.12327565085152863,0.031585492068520404,0.12051705724957334,0.1117853043105708,0.026280829560806275,0.12843157651421935,0.029106965284604637,0.1117853043105708,0.02854634009062124,0.08439061868427661,0.029512284023730545,0.1117853043105708,0.09693552678625388,0.09479324990625355,0.031766860770553434,0.1191070365152909,0.13384940712804333,0.10774375914207224,0.20359848879111442,0.20359848879111442,0.23638069818775975,0.20359848879111442,0.02854634009062124,0.10285726923761389,1.0,0.027311614469389074,0.10643431160955735,0.2170913965386121,0.14210397300693747,0.027311614469389074,0.11882276859803209,0.10524315941190542,0.02783351910310003,0.20359848879111442,0.20359848879111442,0.1117853043105708,0.11652489666557124,0.20359848879111442,0.0783777192942965,0.12800416281558386,0.027311614469389074,0.11709748928491448,0.026280829560806275,0.0,0.12386968845438034,0.12386968845438034,0.10524315941190542,0.02737538684430988,0.10774375914207224,0.0,0.11043151544336122,0.12514462614294578,0.11159544913742823,0.12127289302180008,0.23638069818775975,0.10146215891429158,0.09781980483490892,0.08691905202397865,0.10982008089425586,0.027311614469389074
HCC105EN,0.034436353394029943,0.027311614469389074,0.021837260372806637,0.02751091790699491,0.03585948463822811,0.030533669025430036,0.03184172362330925,0.029996543973910796,0.02575167323092611,0.029487967075413388,0.02882922347365122,0.029121613633227527,0.03184172362330925,0.027252013131468616,0.030533669025430036,0.02666606245998902,0.0300258957555136,0.04044576193299636,0.03083451993777521,0.028535519583428644,0.02313920330768936,0.02575167323092611,0.028398672774003503,0.027311614469389074,0.02575167323092611,0.03867052779343395,0.02882922347365122,0.02609644973704713,0.026975426679066952,0.03170916707310485,0.03272520260581694,0.030533669025430036,0.03170916707310485,0.026218259878279294,0.033760974768696966,0.02517001733073704,0.02570996954915608,0.030533669025430036,0.027763183149919185,0.027763183149919185,0.0300258957555136,0.027763183149919185,0.024876144997777544,0.02156383463501425,0.030832795787229045,0.021416308245623163,0.03272520260581694,0.026360653347737937,0.0248480180617115,0.028088741784772425,0.02190848362782586,0.02666606245998902,0.0,0.029121613633227527,0.0,0.026975426679066952,0.022994785666948476,0.027937302958803464,0.027472888089766452,0.024438835908296888,0.022950138994535782,0.03164267471516814,0.020562756792996545,0.02575167323092611,0.023646104717788347,0.03483268488621491,0.028398672774003503,0.025739089881619617,0.027763183149919185,0.02575167323092611,0.021416308245623163,0.029586429194111065,0.02371933272454209,0.02575167323092611,0.023262477968993712,0.0,0.024049627894059615,0.02575167323092611,0.02233077080804834,0.021837260372806637,0.02588688765260934,0.027438360549828643,0.03083451993777521,0.02482063358158142,0.027311614469389074,0.027311614469389074,0.03170916707310485,0.027311614469389074,0.023262477968993712,0.02369494633635798,0.027311614469389074,1.0,0.02451897975348358,0.029121613633227527,0.03273610158562633,0.4711370366937742,0.02737287453124657,0.02424457729645747,0.02268159851245363,0.027311614469389074,0.027311614469389074,0.02575167323092611,0.026843520091535542,0.027311614469389074,0.0,0.029487967075413388,0.022256297230220056,0.026975426679066952,0.021416308245623163,0.0,0.028535519583428644,0.028535519583428644,0.02424457729645747,0.022308265484711393,0.02482063358158142,0.0,0.025439804611459012,0.02882922347365122,0.025707936816644097,0.027937302958803464,0.03170916707310485,0.023373558606648227,0.022534479511036525,0.0,0.025298950115353568,0.022256297230220056
LB0103ENv1,0.1341996670297539,0.10643431160955735,0.054578952430123936,0.030307810512408745,0.13974565899138075,0.11899077029218202,0.3759816397314843,0.07497185629837225,0.0643624394393833,0.07370074472685315,0.340410551954985,0.11348794131105078,0.3759816397314843,0.06811231367556259,0.11899077029218202,0.06664781797971474,0.07504521666796485,0.15761854114070617,0.07706625135931573,0.0713202452745519,0.38140393480452783,0.0643624394393833,0.0709782172282531,0.10643431160955735,0.0643624394393833,0.15070039194810236,0.340410551954985,0.10169877237865667,0.0674210273799957,0.12357172707314694,0.12753125288646955,0.11899077029218202,0.12357172707314694,0.8618974146587377,0.39864382979493823,0.06290867787931817,0.06425820735053017,0.11899077029218202,0.06938990636092807,0.06938990636092807,0.07504521666796485,0.06938990636092807,0.02740517388117209,0.02375611807095527,0.36406839198560903,0.023593593437267635,0.12753125288646955,0.02904060451008791,0.0621038890694286,0.07020359127110104,0.6895969446527287,0.06664781797971474,0.3231763129520383,0.11348794131105078,0.0,0.0674210273799957,0.05747201304702736,0.3298789066945153,0.48057175269377034,0.06108119973453921,0.37828758408108143,0.07908611284370015,0.05139352215787696,0.0643624394393833,0.7442907434093149,0.08705906413909179,0.0709782172282531,0.028355849904071646,0.06938990636092807,0.0643624394393833,0.023593593437267635,0.34935150790826586,0.026130754492688712,0.0643624394393833,0.025627453679183957,0.037880804762070446,0.25036009914415025,0.0643624394393833,0.7028889622197307,0.054578952430123936,0.26948623853101716,0.06857806105909489,0.07706625135931573,0.06203544567438603,0.10643431160955735,0.10643431160955735,0.12357172707314694,0.10643431160955735,0.025627453679183957,0.059221959478802835,0.10643431160955735,0.02451897975348358,1.0,0.11348794131105078,0.08181896907794062,0.02451897975348358,0.06841438859139468,0.06059567951113572,0.024987519215387256,0.10643431160955735,0.10643431160955735,0.0643624394393833,0.3169637052182813,0.10643431160955735,0.0351817669851588,0.07370074472685315,0.02451897975348358,0.0674210273799957,0.023593593437267635,0.0,0.0713202452745519,0.0713202452745519,0.06059567951113572,0.024576231351380415,0.06203544567438603,0.0,0.06358297066648086,0.340410551954985,0.06425312684092499,0.3298789066945153,0.12357172707314694,0.05841869911958225,0.05632154694652252,0.03901575425276553,0.06323092600926361,0.02451897975348358
SW0101EN,0.2737236957700202,0.2170913965386121,0.1010754015256736,0.035997107411699716,0.28503571650782694,0.24270249045905795,0.14738181189172045,0.13884125914993986,0.1191935557545978,0.1364872727365929,0.13343822844651823,0.23147850817025195,0.14738181189172045,0.1261379917911423,0.24270249045905795,0.1234258750520027,0.13897711607797703,0.3214905860634325,0.1427198939040472,0.13207879790774668,0.10710154228967972,0.1191935557545978,0.13144539216114587,0.2170913965386121,0.1191935557545978,0.307379810628587,0.13343822844651823,0.20743243591348132,0.12485779060034305,0.25204615313722567,0.2601222986531394,0.24270249045905795,0.25204615313722567,0.2084006662501498,0.15626521012194175,0.11650131768728976,0.11900052712792751,0.24270249045905795,0.1285039806551628,0.1285039806551628,0.13897711607797703,0.1285039806551628,0.03254959600044219,0.028215549702446434,0.14271191354360963,0.028022516401888294,0.2601222986531394,0.03449202506470479,0.11501091986026843,0.13001085327453762,0.10140506371663223,0.1234258750520027,0.1002208177675877,0.23147850817025195,0.0,0.12485779060034305,0.10643309438110173,0.12930990728222577,0.1271603281426711,0.11311698949778468,0.10622644390096558,0.14646049905438932,0.0951762658797191,0.1191935557545978,0.10944777357899872,0.16122570098013317,0.13144539216114587,0.03367873025103517,0.1285039806551628,0.1191935557545978,0.028022516401888294,0.1369430120561107,0.03103594619073368,0.1191935557545978,0.030438167164871393,0.08998336566104541,0.03146812627047086,0.1191935557545978,0.10335965168103108,0.1010754015256736,0.03387211864525426,0.12700051482802777,0.1427198939040472,0.11488416873501435,0.2170913965386121,0.2170913965386121,0.25204615313722567,0.2170913965386121,0.030438167164871393,0.10967384068282998,0.2170913965386121,0.029121613633227527,0.11348794131105078,0.9999999999999998,0.15152150753639412,0.029121613633227527,0.8490695482084215,0.11221784890705656,0.02967810600438912,0.2170913965386121,0.2170913965386121,0.1191935557545978,0.12424725104222058,0.2170913965386121,0.08357197855514112,0.1364872727365929,0.029121613633227527,0.12485779060034305,0.028022516401888294,0.0,0.13207879790774668,0.13207879790774668,0.11221784890705656,0.029189612339968155,0.11488416873501435,0.0,0.11775004840075647,0.13343822844651823,0.11899111847265958,0.12930990728222577,0.25204615313722567,0.10818627341151192,0.10430253272917048,0.09267936369143284,0.11709809277502775,0.029121613633227527
DS0201EN,0.17917441821856728,0.14210397300693747,0.072870166261129,0.3344994061335016,0.7790649431104743,0.1588685166838301,0.632357411903216,0.5957132577929171,0.08593242365588323,0.4135652892861126,0.09620210007296821,0.15152150753639412,0.632357411903216,0.09093900489062842,0.1588685166838301,0.08898370820402071,0.10019535319404133,0.21044173234113828,0.10289370351813006,0.40020732461038105,0.07721470383167284,0.08593242365588323,0.09476536760142411,0.14210397300693747,0.08593242365588323,0.2012050823242704,0.09620210007296821,0.13578139780665988,0.09001604567193522,0.164984703737646,0.17027119773368687,0.1588685166838301,0.164984703737646,0.1364151832989466,0.11265917988486829,0.08399145846931955,0.5105844770385951,0.1588685166838301,0.09264476118039552,0.09264476118039552,0.10019535319404133,0.09264476118039552,0.3024637620881329,0.49266258847776606,0.10288795008867906,0.031500587679331365,0.17027119773368687,0.320513583731333,0.0829169582861797,0.09373113884153493,0.0731078357465088,0.08898370820402071,0.05632996359258891,0.15152150753639412,0.0,0.09001604567193522,0.07673278726740759,0.09322579283025183,0.09167605682202022,0.4853405301710827,0.07658380289912252,0.4437848119165881,0.06861719284891388,0.08593242365588323,0.07890621592619873,0.48852433145825863,0.09476536760142411,0.31295612559802966,0.09264476118039552,0.08593242365588323,0.031500587679331365,0.09872886880685655,0.28839832742276256,0.08593242365588323,0.2828435275088948,0.050575916506486386,0.43273219180493805,0.08593242365588323,0.07451699314571603,0.072870166261129,0.03807622513150344,0.09156083964125203,0.10289370351813006,0.08282557724359535,0.14210397300693747,0.14210397300693747,0.164984703737646,0.14210397300693747,0.2828435275088948,0.07906919868158428,0.14210397300693747,0.03273610158562633,0.08181896907794062,0.15152150753639412,1.0,0.03273610158562633,0.3839013637378307,0.08090329777464585,0.27578073760473076,0.14210397300693747,0.14210397300693747,0.08593242365588323,0.08957587805016151,0.14210397300693747,0.046972341817132945,0.4135652892861126,0.03273610158562633,0.09001604567193522,0.031500587679331365,0.0,0.40020732461038105,0.40020732461038105,0.08090329777464585,0.2712414606350573,0.08282557724359535,0.0,0.08489172909236115,0.09620210007296821,0.08578647678681696,0.09322579283025183,0.164984703737646,0.07799673918353295,0.07519676188969607,0.5133075547301035,0.08442170261584338,0.03273610158562633
HCC104EN,0.034436353394029943,0.027311614469389074,0.021837260372806637,0.02751091790699491,0.03585948463822811,0.030533669025430036,0.03184172362330925,0.029996543973910796,0.02575167323092611,0.029487967075413388,0.02882922347365122,0.029121613633227527,0.03184172362330925,0.027252013131468616,0.030533669025430036,0.02666606245998902,0.0300258957555136,0.04044576193299636,0.03083451993777521,0.028535519583428644,0.02313920330768936,0.02575167323092611,0.028398672774003503,0.027311614469389074,0.02575167323092611,0.03867052779343395,0.02882922347365122,0.02609644973704713,0.026975426679066952,0.03170916707310485,0.03272520260581694,0.030533669025430036,0.03170916707310485,0.026218259878279294,0.033760974768696966,0.02517001733073704,0.02570996954915608,0.030533669025430036,0.027763183149919185,0.027763183149919185,0.0300258957555136,0.027763183149919185,0.024876144997777544,0.02156383463501425,0.030832795787229045,0.021416308245623163,0.03272520260581694,0.026360653347737937,0.0248480180617115,0.028088741784772425,0.02190848362782586,0.02666606245998902,0.0,0.029121613633227527,0.0,0.026975426679066952,0.022994785666948476,0.027937302958803464,0.027472888089766452,0.024438835908296888,0.022950138994535782,0.03164267471516814,0.020562756792996545,0.02575167323092611,0.023646104717788347,0.03483268488621491,0.028398672774003503,0.025739089881619617,0.027763183149919185,0.02575167323092611,0.021416308245623163,0.029586429194111065,0.02371933272454209,0.02575167323092611,0.023262477968993712,0.0,0.024049627894059615,0.02575167323092611,0.02233077080804834,0.021837260372806637,0.02588688765260934,0.027438360549828643,0.03083451993777521,0.02482063358158142,0.027311614469389074,0.027311614469389074,0.03170916707310485,0.027311614469389074,0.023262477968993712,0.02369494633635798,0.027311614469389074,0.4711370366937742,0.02451897975348358,0.029121613633227527,0.03273610158562633,1.0,0.02737287453124657,0.02424457729645747,0.02268159851245363,0.027311614469389074,0.027311614469389074,0.02575167323092611,0.026843520091535542,0.027311614469389074,0.0,0.029487967075413388,0.022256297230220056,0.026975426679066952,0.021416308245623163,0.0,0.028535519583428644,0.028535519583428644,0.02424457729645747,0.022308265484711393,0.02482063358158142,0.0,0.025439804611459012,0.02882922347365122,0.025707936816644097,0.027937302958803464,0.03170916707310485,0.023373558606648227,0.022534479511036525,0.0,0.025298950115353568,0.022256297230220056
SW0201EN,0.14981988176806624,0.11882276859803209,0.060931687694076954,0.27969763751249815,0.15601140130286031,0.13284074045216007,0.08884676586412066,0.08369823036941096,0.07185392691752951,0.3458099842614739,0.08044109980694888,0.12669740786728725,0.08884676586412066,0.07604026900871323,0.13284074045216007,0.07440531285078833,0.08378012954354516,0.17596460349577508,0.0860364032378772,0.33464048412703606,0.06456445018119604,0.07185392691752951,0.07923975035561982,0.11882276859803209,0.07185392691752951,0.1682412140341608,0.08044109980694888,0.11353603470826559,0.07526852021557535,0.13795489921647816,0.14237529534963753,0.13284074045216007,0.13795489921647816,0.11406598573846724,0.0942019802729249,0.0702309542986807,0.07173756270013579,0.13284074045216007,0.07746656751828228,0.07746656751828228,0.08378012954354516,0.07746656751828228,0.2529104630321201,0.4119486000911686,0.08603159240534496,0.026339777567939496,0.14237529534963753,0.2680031429548764,0.0693324918284334,0.07837496155335501,0.06113041926833575,0.07440531285078833,0.047101302570695905,0.12669740786728725,0.0,0.07526852021557535,0.06416148706068955,0.07795240748333124,0.07665656811165406,0.06819076622933322,0.06403691112700614,0.3710785764667649,0.05737548820915088,0.07185392691752951,0.06597883815315522,0.40848832276166636,0.07923975035561982,0.26168383970134257,0.07746656751828228,0.07185392691752951,0.026339777567939496,0.08255390249792573,0.24114939926233758,0.07185392691752951,0.2365046543561438,0.04228995359186923,0.029578480196310382,0.07185392691752951,0.062308711331683135,0.060931687694076954,0.03183811396790666,0.076560227213372,0.0860364032378772,0.0692560819417322,0.11882276859803209,0.11882276859803209,0.13795489921647816,0.11882276859803209,0.2365046543561438,0.06611511908759259,0.11882276859803209,0.02737287453124657,0.06841438859139468,0.8490695482084215,0.3839013637378307,0.02737287453124657,1.0000000000000002,0.06764873371855068,0.23059897675487057,0.11882276859803209,0.11882276859803209,0.07185392691752951,0.07490046621708643,0.11882276859803209,0.03927676041803823,0.3458099842614739,0.02737287453124657,0.07526852021557535,0.026339777567939496,0.0,0.33464048412703606,0.33464048412703606,0.06764873371855068,0.226803379449906,0.0692560819417322,0.0,0.07098373161836939,0.08044109980694888,0.07173189084293066,0.07795240748333124,0.13795489921647816,0.06521836297253665,0.06287711207697526,0.043557005904830366,0.07059071060655367,0.02737287453124657
TA0106EN,0.13269778078753294,0.10524315941190542,0.0539681358790556,0.029968622758460493,0.13818170516575226,0.11765909336027522,0.07869295130381895,0.07413281398164784,0.06364213167372874,0.07287592796689685,0.07124792318962955,0.11221784890705656,0.07869295130381895,0.06735003945313488,0.11765909336027522,0.5828896630480104,0.07420535334376513,0.15585456419726357,0.07620376976589692,0.07052206970869208,0.057185729662203616,0.06364213167372874,0.07018386944549111,0.10524315941190542,0.06364213167372874,0.1490138389903072,0.07124792318962955,0.10056061763902979,0.06666648964007742,0.12218878268195488,0.12610399573745648,0.11765909336027522,0.12218878268195488,0.10103000344286252,0.08343614732896235,0.06220463978507827,0.06353906609105042,0.11765909336027522,0.06861333404879728,0.06861333404879728,0.07420535334376513,0.06861333404879728,0.02709847078325249,0.0234902531274049,0.07619950873729889,0.023329547376854314,0.12610399573745648,0.02871559860400165,0.06140885771319497,0.06941791266087624,0.05414415550051932,0.06590193355903592,0.04171835039230214,0.11221784890705656,0.0,0.06666648964007742,0.056828819009228926,0.06904365000165388,0.06789590507721939,0.06039761373488607,0.05671848018273784,0.07820102611092644,0.050818355128207066,0.06364213167372874,0.05843847491094248,0.08608474867628113,0.07018386944549111,0.028038507381545386,0.06861333404879728,0.06364213167372874,0.023329547376854314,0.07311926513053818,0.025838313970740767,0.06364213167372874,0.025340645813294194,0.5629066774555939,0.02619811626333151,0.06364213167372874,0.05518778696038,0.0539681358790556,0.02819950875773742,0.06781057445720931,0.07620376976589692,0.06134118029764894,0.10524315941190542,0.10524315941190542,0.12218878268195488,0.10524315941190542,0.025340645813294194,0.0585591810371927,0.10524315941190542,0.02424457729645747,0.06059567951113572,0.11221784890705656,0.08090329777464585,0.02424457729645747,0.06764873371855068,1.0000000000000002,0.024707873131552337,0.10524315941190542,0.10524315941190542,0.06364213167372874,0.06634049853507129,0.10524315941190542,0.5227991243856093,0.07287592796689685,0.02424457729645747,0.06666648964007742,0.023329547376854314,0.0,0.07052206970869208,0.07052206970869208,0.5299587635886516,0.024301188167077332,0.06134118029764894,0.0,0.06287138627139921,0.07124792318962955,0.06353404243961522,0.06904365000165388,0.12218878268195488,0.05776491031042902,0.055691228270092215,0.03857911215193893,0.0625232814974844,0.02424457729645747
DE0205EN,0.03509440648805688,0.02783351910310003,0.022254554172442473,0.23176190398631707,0.03654473271157633,0.031117144724621286,0.03245019527272326,0.3739631101047833,0.0262437685481068,0.24841727990275386,0.029380128486390433,0.02967810600438912,0.03245019527272326,0.027772778827953034,0.031117144724621286,0.33244241938201485,0.030599668285280688,0.04121865035343228,0.031423744674079775,0.24039351839339135,0.023581376268214937,0.0262437685481068,0.02894135028318574,0.02783351910310003,0.0262437685481068,0.0394094928101693,0.029380128486390433,0.026595133476759226,0.02749090701421574,0.03231510566546147,0.03335055688131202,0.031117144724621286,0.03231510566546147,0.02671927131916824,0.03440612187964972,0.025650997636394914,0.026201267940004092,0.031117144724621286,0.0282937169251652,0.0282937169251652,0.030599668285280688,0.0282937169251652,0.2095656258368147,0.34134715169827257,0.031421987576299375,0.021825557963280843,0.03335055688131202,0.22207166008959872,0.025322845200893465,0.3501787821256863,0.02232713845087773,0.33244241938201485,0.0,0.02967810600438912,0.0,0.02749090701421574,0.023434198913800712,0.028471164034058766,0.0279978745423814,0.02490584388094301,0.28611647272426505,0.26656931491705826,0.020955695777404245,0.0262437685481068,0.2947929891462974,0.2934431122028091,0.02894135028318574,0.21683538506442807,0.0282937169251652,0.0262437685481068,0.021825557963280843,0.0301518038448361,0.1998202216337939,0.0262437685481068,0.19597151224688633,0.31026341189144824,0.024509198391109575,0.0262437685481068,0.02275749522494871,0.022254554172442473,0.026381566816794023,0.34207056173920103,0.031423744674079775,0.025294937423721107,0.02783351910310003,0.02783351910310003,0.03231510566546147,0.02783351910310003,0.19597151224688633,0.024147739132709806,0.02783351910310003,0.02268159851245363,0.024987519215387256,0.02967810600438912,0.27578073760473076,0.02268159851245363,0.23059897675487057,0.024707873131552337,1.0,0.02783351910310003,0.02783351910310003,0.0262437685481068,0.027356479789930076,0.02783351910310003,0.0,0.24841727990275386,0.02268159851245363,0.02749090701421574,0.021825557963280843,0.0,0.24039351839339135,0.24039351839339135,0.024707873131552337,0.18793288180524065,0.025294937423721107,0.0,0.025925940351340042,0.029380128486390433,0.026199196363486082,0.028471164034058766,0.03231510566546147,0.02382020992258551,0.022965096649699496,0.0,0.02578239423060439,0.02268159851245363
IT0101EN,0.2567109138992651,0.20359848879111442,0.09479324990625355,0.033759774853951666,0.2673198572480705,0.22761777330275387,0.13822157236486132,0.13021184162752156,0.1117853043105708,0.12800416281558386,0.12514462614294578,0.2170913965386121,0.13822157236486132,0.11829812197672615,0.22761777330275387,0.11575457175632074,0.13033925462352783,0.3015089429001976,0.13384940712804333,0.12386968845438034,0.10044484721667923,0.1117853043105708,0.12327565085152863,0.20359848879111442,0.1117853043105708,0.28827519619253233,0.12514462614294578,0.19453986271046392,0.11709748928491448,0.23638069818775975,0.2439548860575435,0.22761777330275387,0.23638069818775975,0.1954479145102613,0.14655283967365598,0.10926039724050948,0.1116042730154107,0.22761777330275387,0.12051705724957334,0.12051705724957334,0.13033925462352783,0.12051705724957334,0.03052653703516361,0.02646186523935749,0.13384192277191037,0.026280829560806275,0.2439548860575435,0.03234823807156311,0.10786263228935383,0.12193027303332671,0.0951024225633045,0.11575457175632074,0.09399178119553579,0.2170913965386121,0.0,0.11709748928491448,0.09981794543156933,0.12127289302180008,0.11925691693371776,0.1060864156090732,0.09962413892364448,0.13735752199540732,0.08926076394946203,0.1117853043105708,0.10264525290974785,0.15120502054536675,0.12327565085152863,0.031585492068520404,0.12051705724957334,0.1117853043105708,0.026280829560806275,0.12843157651421935,0.029106965284604637,0.1117853043105708,0.02854634009062124,0.08439061868427661,0.029512284023730545,0.1117853043105708,0.09693552678625388,0.09479324990625355,0.031766860770553434,0.1191070365152909,0.13384940712804333,0.10774375914207224,0.20359848879111442,0.20359848879111442,0.23638069818775975,0.20359848879111442,0.02854634009062124,0.10285726923761389,0.20359848879111442,0.027311614469389074,0.10643431160955735,0.2170913965386121,0.14210397300693747,0.027311614469389074,0.11882276859803209,0.10524315941190542,0.02783351910310003,1.0,0.20359848879111442,0.1117853043105708,0.11652489666557124,0.20359848879111442,0.0783777192942965,0.12800416281558386,0.027311614469389074,0.11709748928491448,0.026280829560806275,0.0,0.12386968845438034,0.12386968845438034,0.10524315941190542,0.02737538684430988,0.10774375914207224,0.0,0.11043151544336122,0.12514462614294578,0.11159544913742823,0.12127289302180008,0.23638069818775975,0.10146215891429158,0.09781980483490892,0.08691905202397865,0.10982008089425586,0.027311614469389074
OS0101EN,0.2567109138992651,0.20359848879111442,0.09479324990625355,0.033759774853951666,0.2673198572480705,0.22761777330275387,0.13822157236486132,0.13021184162752156,0.1117853043105708,0.12800416281558386,0.12514462614294578,0.2170913965386121,0.13822157236486132,0.11829812197672615,0.22761777330275387,0.11575457175632074,0.13033925462352783,0.3015089429001976,0.13384940712804333,0.12386968845438034,0.10044484721667923,0.1117853043105708,0.12327565085152863,0.20359848879111442,0.1117853043105708,0.28827519619253233,0.12514462614294578,0.19453986271046392,0.11709748928491448,0.23638069818775975,0.2439548860575435,0.22761777330275387,0.23638069818775975,0.1954479145102613,0.14655283967365598,0.10926039724050948,0.1116042730154107,0.22761777330275387,0.12051705724957334,0.12051705724957334,0.13033925462352783,0.12051705724957334,0.03052653703516361,0.02646186523935749,0.13384192277191037,0.026280829560806275,0.2439548860575435,0.03234823807156311,0.10786263228935383,0.12193027303332671,0.0951024225633045,0.11575457175632074,0.09399178119553579,0.2170913965386121,0.0,0.11709748928491448,0.09981794543156933,0.12127289302180008,0.11925691693371776,0.1060864156090732,0.09962413892364448,0.13735752199540732,0.08926076394946203,0.1117853043105708,0.10264525290974785,0.15120502054536675,0.12327565085152863,0.031585492068520404,0.12051705724957334,0.1117853043105708,0.026280829560806275,0.12843157651421935,0.029106965284604637,0.1117853043105708,0.02854634009062124,0.08439061868427661,0.029512284023730545,0.1117853043105708,0.09693552678625388,0.09479324990625355,0.031766860770553434,0.1191070365152909,0.13384940712804333,0.10774375914207224,0.20359848879111442,0.20359848879111442,0.23638069818775975,0.20359848879111442,0.02854634009062124,0.10285726923761389,0.20359848879111442,0.027311614469389074,0.10643431160955735,0.2170913965386121,0.14210397300693747,0.027311614469389074,0.11882276859803209,0.10524315941190542,0.02783351910310003,0.20359848879111442,1.0,0.1117853043105708,0.11652489666557124,0.20359848879111442,0.0783777192942965,0.12800416281558386,0.027311614469389074,0.11709748928491448,0.026280829560806275,0.0,0.12386968845438034,0.12386968845438034,0.10524315941190542,0.02737538684430988,0.10774375914207224,0.0,0.11043151544336122,0.12514462614294578,0.11159544913742823,0.12127289302180008,0.23638069818775975,0.10146215891429158,0.09781980483490892,0.08691905202397865,0.10982008089425586,0.027311614469389074
